,course_title,course_URL,course_organization,course_Certificate_type,course_rating,course_difficulty,course_students_enrolled,course_icon,image_name
541,Financial Reporting,https://www.coursera.org/specializations/financial-reporting,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.8,Intermediate,20k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/25/35f164bb8047b9aabbb4d9a17deb6f/Gies-Square-Logo-from-MarCom.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Financial Reporting by University of Illinois at Urbana-Champaign
542,Budgeting and Scheduling Projects,https://www.coursera.org/learn/schedule-projects,"University of California, Irvine",COURSE,4.7,Mixed,110k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/0c/36cae04a6411e4b7358d1a69be25fa/3_BudgetSchedule_Coursera.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Budgeting and Scheduling Projects by University of California, Irvine"
543,Unity XR: How to Build AR and VR Apps,https://www.coursera.org/specializations/unity-xr,Unity,SPECIALIZATION,4.1,Beginner,20k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5e/5aaeb0c29f11e881aad9c8ee1e75cd/XRSpec_Icon.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Unity XR: How to Build AR and VR Apps by Unity
544,Data Analytics for Lean Six Sigma,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,University of Amsterdam,COURSE,4.8,Beginner,33k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/80/038610d81b11e6a0bee5b62e3fe516/IBIS-vogel.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Data Analytics for Lean Six Sigma by University of Amsterdam
545,Introduction to Engineering Mechanics,https://www.coursera.org/learn/engineering-mechanics-statics,Georgia Institute of Technology,COURSE,4.8,Mixed,170k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d7/60ad90371f11e6a6a20b6ff5b84324/Introduction_EngineeringMechanicsIcon.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Engineering Mechanics by Georgia Institute of Technology
546,Operations Analytics,https://www.coursera.org/learn/wharton-operations-analytics,University of Pennsylvania,COURSE,4.7,Mixed,86k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/66/fd32504cd611e5bb11bbbec9ff99cd/coursera_operations_analytics_8x8.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Operations Analytics by University of Pennsylvania
547,Nutrition and Lifestyle in Pregnancy,https://www.coursera.org/learn/nutrition-pregnancy,Ludwig-Maximilians-Universität München (LMU),COURSE,4.8,Intermediate,51k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/04/bc3ac0f82211e6ae43b76292ea981b/P_ENeA_Coursera_800x800_Vari2_gelb-RANDblau.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Nutrition and Lifestyle in Pregnancy by Ludwig-Maximilians-Universität München (LMU)
548,A Crash Course in Causality:  Inferring Causal Effects from Observational Data,https://www.coursera.org/learn/crash-course-in-causality,University of Pennsylvania,COURSE,4.7,Intermediate,20k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b1/7db6500b4e11e79da877cf76ec2f89/newtons_cradle.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,A Crash Course in Causality:  Inferring Causal Effects from Observational Data by University of Pennsylvania
549,Arts and Heritage Management,https://www.coursera.org/learn/arts-heritage,Università Bocconi,COURSE,4.8,Mixed,19k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/22/e6c9209c4711e69652dfe94128eea2/AHM_foto_corso.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Arts and Heritage Management by Università Bocconi
550,Gestión Empresarial Exitosa para Pymes,https://www.coursera.org/learn/gestionempresarialpyme,Pontificia Universidad Católica de Chile,COURSE,4.8,Mixed,180k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a6/556fe0e22211e48475fd723ac1d58f/Imagen-Pyme-Coursera-14.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Gestión Empresarial Exitosa para Pymes by Pontificia Universidad Católica de Chile
551,Spacecraft Dynamics and Control,https://www.coursera.org/specializations/spacecraft-dynamics-control,University of Colorado Boulder,SPECIALIZATION,4.8,Advanced,18k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e2/ba7140e12111e88f01cb7b195f38ee/logospacrft.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Spacecraft Dynamics and Control by University of Colorado Boulder
552,Drug Commercialization,https://www.coursera.org/learn/drug-commercialization,University of California San Diego,COURSE,4.7,Beginner,26k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/19/623ca2e7f8e7f6810168e995c56af5/IR.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Drug Commercialization by University of California San Diego
553,Claves para Gestionar Personas,https://www.coursera.org/learn/gestionar-personas,IESE Business School,COURSE,4.8,Mixed,71k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a8/2dbb00ee4a11e8b4baaf8c8c127724/COURSERA-1200x1200-personas.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Claves para Gestionar Personas by IESE Business School
554,International migrations: a global issue,https://www.coursera.org/learn/international-migrations,Sciences Po,COURSE,4.6,Beginner,14k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1a/0c6f10e4dc11e7b8936dbbff84b73d/mooc_profile.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,International migrations: a global issue by Sciences Po
555,Public Policy Challenges of the 21st Century,https://www.coursera.org/learn/public-policy,University of Virginia,COURSE,4.6,Beginner,60k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9c/10b7e06f4711e4ba53e9c5157fe017/Russell-Building-Dome.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Public Policy Challenges of the 21st Century by University of Virginia
556,The Arts and Science of Relationships: Understanding Human Needs,https://www.coursera.org/learn/human-needs,University of Toronto,COURSE,4.5,Beginner,110k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/94/b76d90e75e11e6aeeda5eaaba7c6c4/Relationship-Cover_1.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Arts and Science of Relationships: Understanding Human Needs by University of Toronto
557,Natural Language Processing with Attention Models,https://www.coursera.org/learn/attention-models-in-nlp,deeplearning.ai,COURSE,4.4,Intermediate,11k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1f/4fe2302a564c028d292b2922cda49e/Coursera-course-square-logo-4.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Natural Language Processing with Attention Models by deeplearning.ai
558,IBM Introduction to Machine Learning,https://www.coursera.org/specializations/ibm-intro-machine-learning,IBM,SPECIALIZATION,4.8,Intermediate,1.7k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8d/bb77a93c14433cb346ef97f5425c0a/ML_Graphic.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,IBM Introduction to Machine Learning by IBM
559,IBM Machine Learning,https://www.coursera.org/professional-certificates/ibm-machine-learning,IBM,PROFESSIONAL CERTIFICATE,4.8,Intermediate,1.9k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/78/0b8c921b6346f69278f39ba6ca8128/Professional-Certificate---IBM-Machine-Language.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,IBM Machine Learning by IBM
560,The Art of Music Production,https://www.coursera.org/learn/producing-music,Berklee College of Music,COURSE,4.8,Intermediate,60k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3b/650c90041211e7864583fac5ad3ecf/AOP.Option1.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Art of Music Production by Berklee College of Music
561,Foundations of Marketing Analytics,https://www.coursera.org/specializations/marketing-analytics,Emory University,SPECIALIZATION,4.2,Intermediate,37k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/25/b9bef0658311e696cd538a826d6139/coursera-ma-thumbnail.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Foundations of Marketing Analytics by Emory University
562,Financing and Investing in Infrastructure,https://www.coursera.org/learn/infrastructure-investing,Università Bocconi,COURSE,4.8,Mixed,28k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/59/d8db02b962d49aa0b5b4be8c6200da/Untitled.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Financing and Investing in Infrastructure by Università Bocconi
563,Разработка интерфейсов: вёрстка и JavaScript,https://www.coursera.org/specializations/razrabotka-interfeysov,E-Learning Development Fund,SPECIALIZATION,4.4,Intermediate,36k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/7b/bb36a0566211e793fe133f515559ae/09-Yandex-330.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Разработка интерфейсов: вёрстка и JavaScript by E-Learning Development Fund, Moscow Institute of Physics and Technology, Yandex"
564,Reporting extra-financier et stratégie RSE,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse,ESSEC Business School,COURSE,4.7,Beginner,6k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/dd/3e1d604df211e8bb6ae5b75503c73f/vignette-MANAGEMENT-ET-SOCIETE.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Reporting extra-financier et stratégie RSE by ESSEC Business School
565,Excel Skills for Business: Intermediate II,https://www.coursera.org/learn/excel-intermediate-2,Macquarie University,COURSE,4.8,Intermediate,89k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1f/a4de5d50404a0dbd9242990cdf1be4/ICON-3_b.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Excel Skills for Business: Intermediate II by Macquarie University
566,Emerging Technologies: From Smartphones to IoT to Big Data,https://www.coursera.org/specializations/emerging-technologies,Yonsei University,SPECIALIZATION,4.7,Beginner,49k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/91/b39df0a52911e891764b39ac968e20/iStock-629285904.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Emerging Technologies: From Smartphones to IoT to Big Data by Yonsei University
567,Leading Healthcare Quality and Safety,https://www.coursera.org/learn/quality-healthcare,The George Washington University,COURSE,4.8,Beginner,22k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/89/7991a0220711e6a2b8fb273ceba35a/MOOC_logo_clipbd_800X800px.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Leading Healthcare Quality and Safety by The George Washington University
568,Newborn Baby Care,https://www.coursera.org/specializations/newborn-baby-care,University of Colorado System,SPECIALIZATION,4.8,Beginner,13k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/49/32f1b0ccc111e8806ae583be880899/Newborn-Specialization-Logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Newborn Baby Care by University of Colorado System
569,Fundamentals of Finance,https://www.coursera.org/learn/finance-fundamentals,University of Pennsylvania,COURSE,4,Beginner,5.7k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/89/15687fa52e445a88b80a0b2bc7f575/fundamentalsFinance_coursera_exploration3.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Fundamentals of Finance by University of Pennsylvania
570,Introduction to Logic and Critical Thinking,https://www.coursera.org/specializations/logic-critical-thinking-duke,Duke University,SPECIALIZATION,4.6,Beginner,270k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3d/a1adbd59474ddeace6fb860fea1a05/think_again.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Logic and Critical Thinking by Duke University
571,Advanced Statistics for Data Science,https://www.coursera.org/specializations/advanced-statistics-data-science,Johns Hopkins University,SPECIALIZATION,4.5,Advanced,77k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/20/072d4521344715af77fe09d7c6725c/bootcamp_B-02-1-.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Advanced Statistics for Data Science by Johns Hopkins University
572,Entrepreneurship Strategy: From Ideation to Exit,https://www.coursera.org/learn/entrepreneurship-strategy,HEC Paris,COURSE,4.8,Beginner,28k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c8/b797a0478f11e79f5485707c5a8841/COURSERA-vignette_Entrepreneurship-Strategy-V1.png.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Entrepreneurship Strategy: From Ideation to Exit by HEC Paris
573,De-Mystifying Mindfulness,https://www.coursera.org/learn/mindfulness,Universiteit Leiden,COURSE,4.8,Beginner,180k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3a/b867f06f1c11e69e475d810413efec/DMLOGO.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,De-Mystifying Mindfulness by Universiteit Leiden
574,Python Programming: A Concise Introduction,https://www.coursera.org/learn/python-programming-introduction,Wesleyan University,COURSE,4.6,Beginner,130k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/06/734d8067a611e5a953a7b1cecd1a16/Python-Logo-2.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Python Programming: A Concise Introduction by Wesleyan University
575,Corporate & Commercial Law I: Contracts & Employment Law,https://www.coursera.org/learn/corporate-commercial-law-part1,University of Illinois at Urbana-Champaign,COURSE,4.8,Intermediate,16k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d0/c858836c75459b8b6d241ba232f680/Gies-Square-Logo-from-MarCom.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Corporate & Commercial Law I: Contracts & Employment Law by University of Illinois at Urbana-Champaign
576,Introducción a la programación en Python I: Aprendiendo a programar con Python,https://www.coursera.org/learn/aprendiendo-programar-python,Pontificia Universidad Católica de Chile,COURSE,4.4,Beginner,140k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bf/af25202b6411e7973bdddc08fd00dc/curso-python_V4.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introducción a la programación en Python I: Aprendiendo a programar con Python by Pontificia Universidad Católica de Chile
577,Sales Operations/Management,https://www.coursera.org/specializations/sales-operations,West Virginia University,SPECIALIZATION,4.5,Beginner,10k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/90/40bfe0c80e11e89df2d7e5a3989ffe/SpecLogo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Sales Operations/Management by West Virginia University
578,In the Studio: Postwar Abstract Painting,https://www.coursera.org/learn/painting,The Museum of Modern Art,COURSE,4.9,Beginner,90k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9a/c5bf40083111e7b41913604a2bbf73/Screen-Shot-2017-03-11-at-9.02.52-AM.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,In the Studio: Postwar Abstract Painting by The Museum of Modern Art
579,The Social Context of Mental Health and Illness,https://www.coursera.org/learn/mental-health,University of Toronto,COURSE,4.6,Mixed,23k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera/topics/mentalhealth/large-icon.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,The Social Context of Mental Health and Illness by University of Toronto
580,Systems Biology and Biotechnology,https://www.coursera.org/specializations/systems-biology,Icahn School of Medicine at Mount Sinai,SPECIALIZATION,4.4,Intermediate,55k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/26/ba0bd0e1a111e694f5a3541db3c91a/Feature-Image_thumbnail.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Systems Biology and Biotechnology by Icahn School of Medicine at Mount Sinai
